прибавлять,врать,добавлять,набавлять,подбавлять,придавать,прикидывать,прилагать,приобщать,присовокуплять,присоединять,увеличивать,усиливать
прибавляться,довольствоваться
прибаутка,поговорка
прибегать,приходить
прибегнуть,помощь
прибежище,защита,убежище
приберегать,беречь,хранить
приближаться,наступать,подвигаться,подсаживаться,подступать,подходить,придвигаться,присосеживаться
приближенный,близкий
приблизительно,гадательно,около,почти,предположительно,примерно
приблизительный,примерный
прибор,ассортимент,инструмент,коллекция
прибывать,прибавлять,увеличиваться
прибыль,барыш,польза,прибавление
прибыльный,доходный,полезный
прибытие,приход
прибыток,барыш,польза
прибыточный,доходный,полезный
прибыть,приходить
приваживать,привлекать,приучать
привал,остановка
приварок,приправа
приватный,частный
привередливый,своенравный,строгий
привередник,своенравный
привередничать,своенравничать
приверженец,любитель
приветливый,вежливый,ласковый
приветствие,пожелание
приветствовать,благоприветствовать,встречать,здороваться,кланяться,поздравлять
прививать,вдохновлять
привидение,мечта,призрак
привилегия,исключение,право
привлекательность,приятность
привлекательный,аппетитный,желанный,завидный,заманчивый,интересный,искусительный,красивый,лакомый,лестный,обворожительный,обольстительный,очаровательный,пленительный,повадный,прелестный,приятный,сладкий,сладостный,соблазнительный,увлекательный
привлекать,восхищать,завербовать,завлекать,залучать,искушать,обворожить,очаровать,пленять,подманивать,прельщать,приваживать,привязать,прикармливать,приковать,приколдовать,прилакомить,приманивать,приохочивать,приучать,разлакомить,склонять,соблазнять,увлекать
приводить,цитировать
привозной,чужой
приволье,воля,простор,свобода
привольный,вольный,свободный
привратник,прислуга
приврать,врать
привходящий,чужой
привыкать,акклиматизироваться,вкуриться,вработаться,втянуться,вчитаться,въедаться,мириться,навыкнуть,наловчиться,наметаться,наостриться,натореть,натурализоваться,обжиться,обтерпеться,освоиться,повадиться,применяться,примириться,приноровляться,приобыкнуть,приспособляться,приучаться,свыкаться,упражняться
привыклый,опытный
привычка,замашка,манера,навык,норов,обыкновение,обычай,повадка,прием,рутина,сноровка,шаблон
привычный,обыкновенный,опытный
привязанность,любовь
привязать,привлекать
привязаться,любить
привязка,придирка
привязчивый,навязчивый,придирчивый
привязываться,задирать,придираться
приглашать,возбуждать,звать,нанимать,предлагать
приглашение,требование
приглядеться,надоедать
приглядывать,заботиться,ухаживать
приглядываться,учить
приглянуться,нравиться
приговор,вердикт,заключение,определение,постановление,резолюция,решение
приговорить,обвинять
пригодный,годный,подходящий,полезный,хороший
пригоже,приличествовать
пригожество,красота
пригожий,благообразный,красивый,приличный
приголубить,ласкать
пригонять,приспособлять
пригорок,возвышенность,гора
пригорюниваться,печалиться
приготовление,действие,заготовление,подготовка,сборы,снаряжение,устройство
приготовлять,возделывать,заготовлять,подготовлять,предуготовить,припасать,снаряжать,уготовить,устраивать,учить
приготовляться,готовиться,снаряжаться,собираться
пригрезиться,казаться
пригреть,заботиться,защищать,покровительствовать
пригрозить,грозить,угрожать
пригульный,чужой
придавать,прибавлять
придавливать,теснить
придаток,прибавление,принадлежность
придаточный,побочный,чужой
придача,прибавление
придвигаться,приближаться
придерживать,удерживать
придира,придирчивый
придираться,задирать,привязываться,прицепляться,ухватиться
придирка,каверза,кляуза,крючок,повод,предлог,привязка,прижимка,прицепка,причина
придирчивый,брезгливый,взыскательный,крючковатый,мелочный,привязчивый,придира,придирщик,сварливый,строгий,требовательный
придирщик,придирчивый
придумывать,выдумывать,сочинять
придурковатый,глупый
приедчивый,надоедливый
приезжать,приходить
приезжий,гость,иностранец,путешественник,чужой
прием,доза,еда,замашка,порция,привычка,способ,уловка,хитрость,часть
приемная,комната
приемница,повитуха
приесться,надоедать
прижимать,давить,преследовать,теснить
прижимистый,скупой
прижимка,придирка
прижить,рождать
призвание,занятие,обязанность,способность
признавать,узнавать,ценить
признаваться,виниться,исповедываться,каяться,сознаваться
признак,знак
признанный,известный,истинный,настоящий
признательность,благодарность
признательный,благодарность,благодарный
признаться,действительно
призор,забота
призрак,видение,видимость,галлюцинация,иллюзия,марево,мечта,мираж,морока,привидение,тень,фантасмагория,фантом,фатаморгана,химера
призрачный,мнимый
призрение,забота
призыв,требование
призывать,звать
приискать,находить
приискивать,искать
прийти,приходить
прийтись,должен,случаться
приказ,веление,завет,заповедь,инструкция,наказ,обращение,ордер,отношение,повеление,предначертание,предписание,приказание,распоряжение,рецепт,указ
приказание,приказ
приказывать,велеть,диктовать,завещать,заказывать,заповедать,запрещать,командовать,наказывать,повелевать,предписывать,распоряжаться,указывать
прикарманить,воровать,красть
прикармливать,привлекать
прикасаться,касаться,трогать
прикатить,приходить
прикидывать,прибавлять
прикидываться,притворяться
прикинуть,негодный
прикладной,практический
прикладываться,целовать
приключаться,случаться
приключение,случай
приковать,привлекать
приколачивать,бить
приколдовать,привлекать
приколотить,бить
прикончить,убивать
прикосновенный,близкий,причастный
прикраса,преувеличение,украшение
прикрашивать,преувеличивать,смягчать,украшать
прикрывать,закрывать,защищать
прикрываться,будто
прикрытие,защита,свита
прилагать,прибавлять,приспособлять
прилаживать,приспособлять
прилакомить,привлекать
приласкать,ласкать
прилгать,врать
прилегать,граничить
прилегающий,близкий
прилежание,старание
прилежащий,близкий
прилежный,заботливый
прилечь,спать
прилизанный,неестественный
прилипчивый,заразительный
приличествовать,отвечать,подобает,подходить,пригоже,прилично,пристало,приходится,соответствовать
приличествующий,достойный,заслуженный,подходящий
приличие,благовидность,благопристойность,благочиние,бонтон,вежливость,пристойность,этикет
прилично,приличествовать
приличный,благовидный,благолепный,благонравный,благообразный,благоприличный,благопристойный,благочинный,бонтонный,вежливый,достойный,заслуженный,комильфотный,корректный,подходящий,порядочный,пригожий,пристойный,скромный,честный
приложение,добавление,прибавление
приложиться,пить
прилыгать,врать
примазываться,присоединяться
приманивать,привлекать
приманка,искушение,магнит,соблазн
приманчивый,заманчивый
примелькнуться,надоедать,привыкать
примем,предполагать
примениваться,цена
применимый,практический
применительно,сообразно
применять,приспособлять,употреблять
применяться,привыкать,приспособляться
пример,аллегория,единица,иллюстрация,иносказание,метафора,метонимия,модель,намек,наука,образец,образчик,парабола,первообраз,притча,прообраз,прототип,сравнение,троп,фигура
примерно,будто,почти,приблизительно
примерный,неточный,образцовый,приблизительный,пробный
примерять,приспособлять
примесь,прибавление
примета,знак
приметный,явный
примечание,замечание
примечательный,замечательный
примечать,видеть,замечать,смотреть
примешивать,вмешивать
примирение,соединение
примириться,привыкать
примирять,мирить
примощаться,присоединяться
примыкать,граничить,присоединяться
принадлежать,иметь
принадлежащий,неотчуждаемый,неотъемлемый,присущий,свой,свойственный,собственный,соединенный,сопряженный
принадлежности,обстановка
принадлежность,аксессуар,атрибут,придаток,приправа,сдоба
приналечь,стараться
принаряжаться,надевать
приневолить,заставлять,принуждать
принести,приходить
приниженный,несчастный
принимать,брать,пить
приниматься,начинать,предпринимать
приноравливать,приспособлять
приноравливаться,подчиняться,привыкать,приспособляться
приноровленный,подходящий
приносить,доход,причинять,рождать
приношение,дар
принуждать,вызывать,вынуждать,заставлять,напирать,насиловать,неволить,нудить,обязывать,понуждать,приневолить
принуждение,насилие
принужденный,должен,неестественный
принц,дворянин
принцип,воззрение,закон,правило
принципал,хозяин
принятый,обыкновенный
приняться,привыкать
приободриться,оживать
приобретать,доставать,зарабатывать,овладевать,покупать,получать
приобретение,доход
приобщать,прибавлять
приобщаться,присоединяться
приобыкнуть,привыкать
приостанавливать,кончать,удерживать
приостановка,остановка
приотворять,открывать
приохотиться,любить
приохочивать,привлекать
припадок,горячность
припас,запас
припасать,готовить,запасаться,приготовлять
припасы,обстановка
припеться,надоедать
приписка,прибавление
приплата,прибавление
приплестись,приходить
приплетать,вмешивать
приплод,польза
приподнятый,высокопарный,неестественный
приправа,приварок,принадлежность,сдоба,специя
припустить,дождь
приращение,польза,прибавление,умножение
природный,естественный,туземец,туземный
прирожденный,естественный
прирост,польза
присваивать,вменять,воровать,красть,овладевать,приписывать,соответствовать
приседание,поклон
присесть,садиться
присказка,поговорка
прискорбие,печаль
прискорбный,печальный
прискучить,надоедать
присловие,поговорка
прислониться,опираться
прислуга,артельщик,батрак,дворня,дворовый,домочадец,прислужник,слуга,слуги,служитель,служка,челядинец,челядь
прислуживать,служить,ухаживать
прислужник,батрак,помощник,прислуга
прислушиваться,внимать,слушать
присматривать,заботиться,ухаживать
присмотр,забота
присмотреть,искать
присмотреться,надоедать
присниться,казаться
приснопамятный,незабвенный
присный,близкий
присоветовать,советовать
присовокуплять,прибавлять
присоединять,прибавлять
присоединяться,примазываться,примощаться,примыкать,приобщаться,присосеживаться,приставать
присосаться,надоедать
присосеживаться,приближаться,присоединяться
присочинить,врать
приспеть,нуждаться
приспешник,помощник
приспичить,желать,нуждаться
приспособление,инструмент,орудие
приспособленный,подходящий,удобный
приспособлять,акклиматизировать,вставлять,ладить,подлаживать,пригонять,прилагать,прилаживать,применять,примерять,приноравливать,пристраивать,приурочивать
приспособляться,мириться,подлаживаться,привыкать,применяться,приноравливаться,пристраиваться,соображаться,устраиваться
пристанище,вертеп,жилище,убежище
пристанодержательствовать,убежище
пристань,убежище
пристать,заражаться,приличествовать
пристойность,приличие
пристойный,приличный
пристраивать,помещать,приспособлять
пристраиваться,приспособляться
пристрастие,любовь,пристрастный
пристраститься,любить
пристрастный,лицеприятный,несправедливый,односторонний,партийный,предвзятый,предубежденный,субъективный,тенденциозный
пристройка,здание
приструнить,обращаться,строгий
пристукивать,бить
приступ,набег,начало
приступать,начинать
пристыжать,стыдить,уговаривать
пристяжная,лошадь
присудить,обвинять
присуждать,решать
присутствие,ареопаг,бытность,быть,наличность,пребывание,суд
присутствовать,быть
присуще,иметь
присущий,принадлежащий
присяга,клятва
присягать,божиться,клясться
притаиться,притворяться
притащиться,приходить
притворный,лицемерный,мнимый
притворство,обман
притворствовать,притворяться
притворяться,актерствовать,лицедействовать,лицемерить,ломаться,лукавить,маскироваться,представляться,прикидываться,притаиться,притворствовать,симулировать,сказаться,форсу,хитрить
притеснение,бремя,гонение
притеснитель,враг,гонитель,мучитель
притеснять,преследовать,теснить
притискивать,теснить
притон,вертеп,жилище,убежище
приторговывать,цена
приторный,льстивый,неприятный,сладкий
притупление,упадок
притупленный,бесстрастный
притуплять,ослаблять,портить
притча,намек,пример,сказка
притяжение,соединение
притязание,требование
притязательный,строгий
приумножать,собирать
приумножение,умножение
приумолкнуть,молчать
приунылый,печальный
приуроченный,подходящий
приурочивать,приспособлять
приутихнуть,успокаиваться
приучать,поваживать,помещать,приваживать,привлекать,учить
приучаться,привыкать
прихварывать,болеть
прихвостень,льстец,помощник
прихлебатель,паразит
приход,доход,заработок,появление,прибытие,пришествие
приходить,вкрасться,влезть,добраться,добрести,доволочиться,доплестись,дотащиться,завернуть,заглянуть,зайти,наведаться,нагрянуть,подоспеть,пожаловать,поспеть,прибегать,прибыть,приезжать,прикатить,приплестись,притащиться,пробраться,проникнуть,шмыгнуть,явиться
приходиться,должен,надо,походить,приличествовать,следовать,соответствовать
прихожая,комната
прихорашивать,смягчать,украшать
прихотливый,своенравный
прихоть,своенравие
прицеливаться,метить,целить
прицениваться,спрашивать,цена
прицепка,придирка
прицепляться,придираться
причастник,участник
причастный,близкий,заинтересованный,замешанный,прикосновенный,сопричастный,соучастный,союзный
причет,поговорка
причина,вина,виновник,источник,корень,мотив,орган,орудие,основание,первопричина,повод,предлог,придирка,происхождение,пружина,резон,рычаг,секрет,семя,сила,фактор
причинность,благо,зане,ибо,поелику,понеже,спасибо,хорошо,что,что,что,что,что,что,что
причинять,вносить,вызывать,делать,доставлять,навлекать,нагонять,наделать,накликать,наносить,оказывать,порождать,послужить,приносить,производить
причитаться,должен,следовать
причитающийся,заслуженный,подходящий
причт,духовенство
причуда,мечта,своенравие
причудливый,высокопарный,необыкновенный,своенравный
причудник,своенравный
причудничать,своенравничать
пришелец,иностранец
пришествие,приход
пришибленный,несчастный
пришлец,иностранец
пришлый,чужой
пришпоривать,торопить
приют,жилище,помещение,убежище
приютить,убежище
приязнь,дружба
приятель,друг
приятельский,дружественный
приятно,нравиться
приятность,любезность,очаровательность,прелесть,привлекательность,приятство,удовольствие
приятный,вкусный,желанный,лакомый,лестный,любезный,милый,привлекательный,сладкий,сладостный,смачный,угодный
приятство,приятность
проба,испытание,качество,опыт
пробавляться,забавляться,питаться,удовлетворяться
пробаронить,мотать
пробегать,читать
пробел,недостаток,промежуток,пропуск
пробиваться,жить,проходить,расти
пробирать,бранить
пробираться,проникать,тайный
проблема,вопрос,задача
проблематический,непрочный
проблематичный,сомнительный
проблески,немного
пробный,примерный
пробовать,вкушать,дерзать,испытывать,осмеливаться,рисковать
пробоина,отверстие
проболтаться,высказывать,проговориться
пробрать,доказывать
пробраться,приходить
пробст,духовенство
пробубениться,разоряться
пробыть,быть,жить
провал,неудача
проваливать,уходить
провалиться,неудача,успевать
проведывать,узнавать
проверка,испытание
проверять,испытывать
провес,ошибка
провести,обманывать
провиант,пища
провидение,дальновидность,судьба
провиденциальный,неизбежный
провидец,предсказатель
провизия,пища
провинившийся,виновный
провиниться,грешить,ошибаться
провинность,беззаконие,грех,преступление
проводить,жить
проводник,вожак
проводы,сопровождение
провожатый,вожак
провожать,водить,сопровождать
провозвестник,вестник,предсказатель
провозвещать,предсказывать
провозгласить,объявлять,произносить
провокатор,агент
проволочка,медленность,остановка
проворно,быстро,скоро
проворный,бойкий,быстрый,ловкий
проворонить,замечать,прозевать,пропускать
проворство,быстрота,скорость
прогалина,отверстие
проглядеть,замечать,прозевать,пропускать
проглядывать,замечаться
прогневлять,сердить
проговорить,произносить
проговориться,обмолвиться,проболтаться
прогонять,изгонять
прогорать,разоряться
программа,список
прогресс,образование,улучшение
прогрессивно,последовательно,постепенно
прогрессировать,удаваться,успевать
прогул,пропуск
прогуливать,мотать,пропускать,тратить
прогуливаться,ходить
продавать,отпускать,сбывать
продажный,взяточник,наемный,нанятый,подкупленный,подкупной,подкупный
проделка,козни,уловка,хитрость,шалость
продержать,ждать
продерзание,дерзость
продерзкий,дерзкий
продерзость,дерзость
продешевить,продавать
продиктовать,приказывать
продираться,проникать
продовольствие,питание,пища,содержание
продовольствовать,питать,содержать
продолговатый,длинный
продолжаться,быть,длиться,простираться,тянуться
продолжительно,долго
продолжительность,медленность
продолжительный,долгий,медленный
продукт,изделие,работа
продуктивный,полезный
проезд,улица
проездом,мимоходом
проект,намерение,план
проектировать,намереваться
прождаться,ждать
прожект,намерение
прожженный,плут
проживание,жизнь
проживать,жить,тратить
прожигать,мотать,тратить
прожора,обжора
прожорливый,жадный,обжорливый
прозвище,имя
прозвонить,рассказывать
прозевать,замечать,проворонить,проглядеть,пропускать,упустить
прозелит,новый
прозорливец,предсказатель
прозорливость,дальновидность,суждение
прозорливый,дальновидный,догадливый
прозрачность,ясность
прозрачный,чистый,ясный
прозреть,замечать,понимать
прозывать,называть
прозываться,называться
прозябать,жить,расти
проигрывать,терять
произведение,действие,дело,детище,изделие,плод,поделка,препарат,работа,следствие,создание,творение,фабрикат
производитель,виновник,деятель
производительный,полезный
производить,делать,причинять,судить
производство,действие
произвол,самовольство
произвольный,вольный
произносить,выговаривать,выражать,говорить,отчеканивать,читать
произношение,выговор
происки,интрига,козни
проистекать,происходить
происходить,быть,вытекать,выходить,проистекать,случаться
происхождение,возникновение,источник,корень,начало,основание,причина,род
происшествие,быль,случай
пройдоха,плут,хитрец
пройма,отверстие
пройти,выздоравливать,выучить,кончаться
прок,польза
проказа,шалость
проказить,шалить
проказник,баловник,забавник,шалун
проказничать,шалить,шутить
прокимен,молитва
проклажаться,медлить
прокламация,объявление
проклинать,анафематствовать,анафеме,бранить,клясть,ругать
проклятие,анафема
прокол,отверстие
проколесить,путешествовать
прокормление,питание
прокрадываться,тайный
пролаз,ловкий,пронырливый
пролаза,ловкий,проныра,пронырливый
пролет,отверстие,промежуток
проливень,дождь
пролог,начало
пролом,брешь,отверстие
проматывать,мотать,тратить
промах,ошибка
промахнуться,неудача,ошибаться,успевать
промедление,медленность
промеж,между
промежуток,дистанция,интервал,место,период,пробел,пролет,пространство,расстановка,расстояние
промен,мена
променять,заменять
промер,ошибка
промерзать,мерзнуть
промоина,брешь
промокший,мокрый
промолчать,извинять,терпеть
промотаться,разоряться
промысел,занятие
промыслить,доставать
промышленник,торговец
промышленность,занятие
промышленный,торговый
промышлять,заниматься,намереваться
пронзительный,громкий
пронизывать,входить,проникать
проникать,вкрадываться,влезать,вломиться,врываться,вторгаться,входить,въедаться,забираться,закрадываться,залезать,ломиться,насыщать,пробираться,продираться,пронизывать,пропитывать,проступать,протискиваться,проходить
проникновение,дальновидность,понимание
проникновенный,дальновидный
проникнуть,понимать,приходить
проникнуться,воспринимать
проницательность,дальновидность,суждение
проницательный,дальновидный,догадливый
проныра,пролаза,пронырливый
пронырливый,ловкий,пролаз,пролаза,проныра
пронюхивать,узнавать
пронять,доконать
прообраз,образец,пример
пропагандировать,распространять
пропадать,гибнуть,испаряться,исчезать,погибать,расплываться,стушевываться,теряться,улетучиваться,уничтожаться
пропасть,бездна,гибнуть,много,нет,отсутствовать,умирать
пропащий,безнадежный,бесполезный
прописной,обыкновенный
пропитаться,воспринимать
пропитывать,входить,проникать
проповедовать,говорить,посещать,советовать
пропойца,алкоголик,пьяный
пропорционально,кстати,сообразно
пропорциональный,подходящий,стройный
пропуск,дозволение,перерыв,пробел,прогул
пропускать,выпускать,миновать,обходить,опускать,отсутствовать,перескакивать,проворонить,проглядеть,прогулять,прозевать,просмотреть,упускать
прорва,много
прореха,недостаток,отверстие
прорицание,предсказание
прорицатель,предсказатель
прорицать,предсказывать
пророк,предсказатель
проронить,высказывать
пророчество,предсказание
прорубь,отверстие
прорываться,входить
просаживать,мотать,тратить
просвет,отверстие
просвечивать,замечаться
просвещать,воспитывать,учить
просвещение,образование
просвещенный,образованный
просвистать,мотать
просвистаться,разоряться
просека,дорога,отверстие
проселок,дорога
проситься,просить
прославиться,славиться
прославление,хвала
прославленный,знаменитый
прославлять,хвалить
прослезиться,плакать
прослыть,репутация
просмотр,испытание,ошибка
просмотреть,замечать,пропускать,читать
проспект,улица
простак,наивный
простец,простолюдин
простираться,продолжаться
простительный,извинительный,уважительный
простить,возражение
просто,простой
простоватый,глупый
простоволосица,драка
простодушный,наивный
простой,азбучный,беспритязательный,бесхитростный,будничный,буржуазный,грубый,естественный,мещанский,мирской,наивный,начальный,невзыскательный,незамысловатый,незатейливый,незатейный,неизысканный,немудреный,непринужденный,обыкновенный,первоначальный,элементарный
простолюдин,мужик,плебей,простец
простонародье,толпа,чернь
простор,место,приволье,раздолье,свобода
просторный,обширный,широкий
простосердечие,правдивость
простофиля,глупец,дурак
простоять,продолжаться
пространный,подробный
пространство,место,промежуток
проступать,проникать,проходить
проступок,беззаконие,преступление
просунуться,проходить
просчет,ошибка
просьба,воззвание,искательство,настояние,петиция,прошение,упрашивание,ходатайство,челобитная
протеже,любимец
протектор,покровитель
протекция,защита,покровительство
протесниться,проходить
протест,ответ
протестовать,отвечать
против,визави,навстречу,напротив,насупротив,противу
противиться,бунтовать,возмущаться,восставать,ослушаться,отражать,противодействовать,сопротивляться,упрямиться
противник,враг,соперник
противный,враждебный,гадкий,дурной,неприятный,противоположный
противоборствовать,биться
противодействие,антагонизм,воздействие,сопротивление
противодействовать,мешать,противиться
противоестественный,неестественный
противозаконный,преступный
противопоказуется,запрещать,нельзя
противоположный,антипод,антитеза,другой,контраст,противный,супротивный
противоречие,ответ
противоречить,отвечать
противоядие,лекарство
противу,против
протискиваться,проникать
протобестия,плут
протопресвитер,духовенство
проторговаться,разоряться
прототип,образец,пример
протрубить,рассказывать
протухать,портиться
протяжение,величина
протяжно,долго
протяжность,медленность
протяжный,долгий,медленный,тихий
протянуть,жить
проучить,наказывать
профессионал,любитель
профессия,дело,занятие
профессор,знаток,ученый,учитель
прохаживаться,ходить
прохлада,холод
прохладный,холодный
прохлаждаться,медлить
проход,отверстие
проходимец,авантюрист,бродяга
проходить,дефилировать,миновать,парадировать,переправляться,пробиться,проникать,прорезаться,проскользнуть,проскочить,проступить,просунуться,протесниться,уходить,учить
процветать,удаваться,успевать
процедура,действие
процеживать,чистить
процент,барыш
процесс,действие,дело,спор
процессия,ход
прочить,определять,предлагать
прочный,безопасный,надежный
прочь,бросать,удалять,уходить
прошение,жалоба,молитва,просьба
прошивать,шить
прошлец,бродяга
прошлый,былой,давнишний,прежний
проштрафиться,ошибаться
прощать,извинять,оправдывать
прощение,амнистия,извинение,милость,пардон,помилование,пощада
проявление,изображение
проявлять,показывать
проявляться,обнаруживаться,являться
проясняться,погода
пружина,причина,способ
прут,палка,розга
прыгать,прянуть,сигать,скакать
прыскать,лить
прыснуть,смеяться
прыткий,бойкий,быстрый,храбрый
прыть,горячность,скорость,храбрость
пря,спор
прядь,волос
прямо,непосредственно,неуклонно,откровенный,стойком,стоймя,торчком,торчмя
прямодушие,честность
прямодушный,искренний,откровенный,честный
прямой,беспристрастный,искренний,настоящий,откровенный,честный
прямолинейный,откровенный
прянуть,прыгать
прятать,скрывать,хранить
псалом,песнь
псаломщик,духовенство
псевдоклассический,мнимый
псевдоним,вымышленный,имя
псица,собака
пташечка,напитки
птенец,дитя,плод
птица,мясо
публика,толпа,человек
публикация,объявление
публицист,писатель
публичный,открытый,официальный,явный
пугалище,пугало
пугало,бука,жупел,кукла,монстр,пугалище,страшилище,чудище,чудовище
пугливость,робость
пугливый,боязливый,мнительный,нерешительный,опасливый,робкий,страшливый,трусливый
пугнуть,испугать
пузатый,толстый
пузо,брюхо
пук,связка
пункт,часть
